220262526,130120,1999,
27008873,130130,1999,
53760299,130140,1999,
26941253,130150,1999,
44206677,130160,1999,
19945707,130165,1999,
53155413,130170,1999,
19979936,130180,1999,
62680552,130185,1999,
171424912,130190,1999,
18721393,130195,1999,
12167518,130200,1999,
8611678,130210,1999,
8914622,130220,1999,
36118978,130230,1999,
46901189,130240,1999,
134188112,130250,1999,
26319862,130255,1999,
11337538435,130260,1999,
62177827,130270,1999,
21246283,130280,1999,
82908490,130290,1999,
25559920,130300,1999,
45635964,130310,1999,
20586789,130320,1999,
38614965,130330,1999,
149980701,130340,1999,
27375754,130350,1999,
70006328,130353,1999,
25975594,130356,1999,
17471610,130360,1999,
31374809,130370,1999,
47200304,130380,1999,
38357534,130390,1999,
13639919,130395,1999,
18400565,130400,1999,
63706948,130406,1999,
21341807,130410,1999,
125933753,130420,1999,
23312545,130423,1999,
24601705,130426,1999,
34545061,130430,1999,
23555375,130440,1999,
20072884,140002,1999,
62065413,140005,1999,
1103869056,140010,1999,
34476446,140015,1999,
42165715,140017,1999,
56803535,140020,1999,
17626785,140023,1999,
13960637,140028,1999,
49081471,140030,1999,
29279471,140040,1999,
42568486,140045,1999,
42059941,140047,1999,
18713816,140050,1999,
20965051,140060,1999,
15887880,140070,1999,
140400728,150010,1999,
13395790,150013,1999,
73022756,150020,1999,
39602786,150030,1999,
38130934,150034,1999,
57836861,150040,1999,
281309081,150050,1999,
205104945,150060,1999,
15372379,150070,1999,
844395630,150080,1999,
12275014,150085,1999,
28098832,150090,1999,
30152529,150095,1999,
12729689,150100,1999,
13665491,150110,1999,
39305514,150120,1999,
19282652,150125,1999,
1190639161,150130,1999,
5425421147,150140,1999,
12432185,150145,1999,
57703183,150150,1999,
19314836,150157,1999,
9968089,150160,1999,
116642183,150170,1999,
24138165,150172,1999,
13659892,150175,1999,
68933524,150178,1999,
88487271,150180,1999,
20098822,150190,1999,
16887899,150195,1999,
25464601,150200,1999,
110725649,150210,1999,
28284570,150215,1999,
146437865,150220,1999,
47772074,150230,1999,
356062165,150240,1999,
26892274,150250,1999,
10929440,150260,1999,
100076216,150270,1999,
24414959,150275,1999,
15199945,150276,1999,
35049264,150277,1999,
14739660,150280,1999,
9094087,150285,1999,
26793239,150290,1999,
84895406,150293,1999,
26335605,150295,1999,
7789237,150300,1999,
46331190,150304,1999,
21153163,150307,1999,
35139261,150309,1999,
25405206,150310,1999,
41907537,150320,1999,
47937538,150330,1999,
9358687,150340,1999,
66190035,150345,1999,
31108512,150350,1999,
161456145,150360,1999,
35575755,150370,1999,
16279254,150375,1999,
64226055,150380,1999,
32206644,150390,1999,
28303063,150400,1999,
50910726,150405,1999,
7475485,150410,1999,
521757612,150420,1999,
24747443,150430,1999,
29754460,150440,1999,
87593711,150442,1999,
47264294,150445,1999,
16521465,150450,1999,
32228381,150460,1999,
52204189,150470,1999,
74240098,150480,1999,
23845965,150490,1999,
14643299,150495,1999,
11228265,150497,1999,
15562335,150500,1999,
30488974,150503,1999,
65329780,150506,1999,
71648034,150510,1999,
26565101,150520,1999,
327210716,150530,1999,
15798189,150540,1999,
39117416,150543,1999,
35591033,150548,1999,
10084510,150549,1999,
243170744,150550,1999,
1036096098,150553,1999,
17830438,150555,1999,
8287048,150560,1999,
30752090,150563,1999,
15040040,150565,1999,
25088169,150570,1999,
55495526,150580,1999,
29352039,150590,1999,
32552652,150600,1999,
9114374,150610,1999,
13418141,150611,1999,
187625470,150613,1999,
51257115,150616,1999,
90201154,150618,1999,
28443991,150619,1999,
57862009,150620,1999,
18542555,150630,1999,
23483515,150635,1999,
8269796,150640,1999,
79342007,150650,1999,
18168301,150655,1999,
28704711,150658,1999,
25433284,150660,1999,
67587356,150670,1999,
483530747,150680,1999,
4857355,150690,1999,
30957381,150700,1999,
21134931,150710,1999,
26124483,150715,1999,
24738621,150720,1999,
116700763,150730,1999,
17635963,150740,1999,
55824715,150745,1999,
9214910,150746,1999,
18266019,150747,1999,
12293520,150750,1999,
54805402,150760,1999,
15679733,150770,1999,
39959181,150775,1999,
18686308,150780,1999,
30617545,150790,1999,
114841818,150795,1999,
7603373,150796,1999,
16513111,150797,1999,
85222810,150800,1999,
16824759,150803,1999,
16230944,150805,1999,
67007338,150808,1999,
347001702,150810,1999,
48962179,150812,1999,
50099534,150815,1999,
45623417,150820,1999,
41770995,150830,1999,
24877672,150835,1999,
119498945,150840,1999,
23432075,160005,1999,
25343381,160010,1999,
17652110,160015,1999,
21804898,160020,1999,
10880443,160021,1999,
11245392,160023,1999,
8053753,160025,1999,
90102408,160027,1999,
1373514501,160030,1999,
40519723,160040,1999,
42855585,160050,1999,
46999794,160053,1999,
7893448,160055,1999,
365901517,160060,1999,
16513560,160070,1999,
25594446,160080,1999,
4990097,170025,1999,
5816135,170030,1999,
19096136,170035,1999,
13329679,170040,1999,
23831423,170070,1999,
19397151,170100,1999,
3798495,170105,1999,
6479607,170110,1999,
10864632,170130,1999,
11220128,170190,1999,
31764694,170200,1999,
350941183,170210,1999,
9688247,170215,1999,
35455920,170220,1999,
18274454,170230,1999,
25045985,170240,1999,
22344575,170255,1999,
7071825,170270,1999,
11752447,170290,1999,
13234865,170300,1999,
12819863,170305,1999,
3778166,170307,1999,
10067288,170310,1999,
15279178,170320,1999,
5106786,170330,1999,
4574657,170360,1999,
11215161,170370,1999,
7903920,170380,1999,
2237826,170382,1999,
14484886,170384,1999,
61491144,170386,1999,
5228539,170388,1999,
4708025,170389,1999,
10663461,170390,1999,
3150995,170410,1999,
3813746,170460,1999,
5387165,170510,1999,
54149412,170550,1999,
9593953,170555,1999,
7380280,170560,1999,
7892038,170600,1999,
20364783,170610,1999,
6987924,170625,1999,
6487495,170650,1999,
39351247,170700,1999,
12307152,170710,1999,
18686678,170720,1999,
24900861,170730,1999,
6895004,170740,1999,
8252601,170755,1999,
19270021,170765,1999,
12710789,170770,1999,
123744228,170820,1999,
7042738,170825,1999,
10533199,170830,1999,
12107038,170900,1999,
39966493,170930,1999,
275145281,170950,1999,
2622518,170980,1999,
9984465,171050,1999,
8545391,171070,1999,
5965851,171090,1999,
9975318,171110,1999,
10267635,171150,1999,
4908782,171180,1999,
45004995,171190,1999,
4257504,171195,1999,
4034344,171200,1999,
2735523,171215,1999,
4744645,171240,1999,
2538730,171245,1999,
11925014,171250,1999,
12427911,171270,1999,
3789992,171280,1999,
44298096,171320,1999,
31304251,171330,1999,
20334455,171360,1999,
6439986,171370,1999,
6183907,171380,1999,
7928676,171395,1999,
15618520,171420,1999,
6407202,171430,1999,
16116226,171488,1999,
7219916,171500,1999,
4240287,171510,1999,
3857938,171515,1999,
4142241,171525,1999,
3994005,171550,1999,
6916716,171570,1999,
15812564,171575,1999,
89403287,171610,1999,
17345752,171620,1999,
12843598,171630,1999,
69324438,171650,1999,
23068195,171660,1999,
12352555,171665,1999,
16849743,171670,1999,
9617858,171700,1999,
7280331,171720,1999,
33730662,171750,1999,
6374478,171780,1999,
11271273,171790,1999,
4416729,171800,1999,
87279605,171820,1999,
5733859,171830,1999,
9360475,171840,1999,
6357260,171845,1999,
4382050,171850,1999,
6122817,171855,1999,
1735030,171865,1999,
5912577,171870,1999,
8731171,171875,1999,
3543820,171880,1999,
13349645,171884,1999,
13003839,171886,1999,
3632926,171888,1999,
13446879,171889,1999,
6537300,171890,1999,
3932193,171900,1999,
3395824,172000,1999,
3769028,172010,1999,
1724710,172015,1999,
8471827,172020,1999,
3958739,172025,1999,
3996204,172030,1999,
10100500,172049,1999,
8399336,172065,1999,
13457858,172080,1999,
7223605,172085,1999,
26811483,172090,1999,
4000470,172093,1999,
10267988,172097,1999,
429485750,172100,1999,
7278765,172110,1999,
28088930,172120,1999,
2206664,172125,1999,
2843748,172130,1999,
18403903,172208,1999,
20248245,172210,1999,
358658182,210005,1999,
4595731,210010,1999,
8791704,210015,1999,
33042818,210020,1999,
21660820,210030,1999,
7308681,210040,1999,
17444935,210043,1999,
28546241,210047,1999,
14301040,210050,1999,
7427365,210055,1999,
37884593,210060,1999,
20138956,210070,1999,
11932948,210080,1999,
8989503,210083,1999,
18364212,210087,1999,
31762982,210090,1999,
28077825,210095,1999,
25330964,210100,1999,
8431999,210110,1999,
117852696,210120,1999,
19994971,210125,1999,
11203539,210130,1999,
5476158,210135,1999,
336764278,210140,1999,
15016139,210150,1999,
93342823,210160,1999,
37543345,210170,1999,
6923013,210173,1999,
6327905,210177,1999,
6878383,210180,1999,
19962293,210190,1999,
8459402,210193,1999,
5417411,210197,1999,
36024331,210200,1999,
19251074,210203,1999,
13140476,210207,1999,
23385201,210210,1999,
11035232,210215,1999,
27159745,210220,1999,
22160598,210230,1999,
37787523,210232,1999,
10302859,210235,1999,
5526578,210237,1999,
8452034,210240,1999,
16560124,210250,1999,
26744173,210255,1999,
24708296,210260,1999,
12595789,210270,1999,
15621235,210275,1999,
37992606,210280,1999,
16925862,210290,1999,
196613314,210300,1999,
9752035,210310,1999,
4640752,210312,1999,
7640785,210315,1999,
18517537,210317,1999,
68412526,210320,1999,
23860669,210325,1999,
132297910,210330,1999,
65525856,210340,1999,
33840369,210350,1999,
15432150,210355,1999,
54129527,210360,1999,
27399167,210370,1999,
15842381,210375,1999,
23078392,210380,1999,
8072599,210390,1999,
18092738,210400,1999,
36725960,210405,1999,
13714966,210407,1999,
8282143,210408,1999,
14158392,210409,1999,
18350739,210410,1999,
17790668,210420,1999,
7771874,210430,1999,
15532356,210440,1999,
9720158,210450,1999,
16414853,210455,1999,
11986533,210460,1999,
6063841,210462,1999,
12177841,210465,1999,
16969565,210467,1999,
7018535,210470,1999,
44601566,210480,1999,
12410331,210490,1999,
18586549,210500,1999,
17413195,210510,1999,
7532516,210515,1999,
12099397,210520,1999,
516325168,210530,1999,
8915222,210535,1999,
51100516,210540,1999,
35870038,210542,1999,
8009541,210545,1999,
10616734,210547,1999,
23734805,210550,1999,
15508084,210560,1999,
17743803,210565,1999,
45264997,210570,1999,
10946340,210580,1999,
14629622,210590,1999,
10078882,210592,1999,
11397099,210594,1999,
9455330,210596,1999,
8565407,210598,1999,
11520859,210600,1999,
14989049,210610,1999,
6174909,210620,1999,
11988537,210630,1999,
13060644,210632,1999,
11464553,210635,1999,
8677505,210637,1999,
13220952,210640,1999,
18016167,210650,1999,
24190244,210660,1999,
7490465,210663,1999,
9010029,210667,1999,
22839948,210670,1999,
13937736,210675,1999,
11667216,210680,1999,
26408327,210690,1999,
12431717,210700,1999,
11636503,210710,1999,
7647056,210720,1999,
7708583,210725,1999,
5570204,210730,1999,
17943541,210735,1999,
22524019,210740,1999,
13232046,210745,1999,
70370012,210750,1999,
19549029,210760,1999,
19738918,210770,1999,
32998823,210780,1999,
15169866,210790,1999,
14978770,210800,1999,
10099256,210805,1999,
24729958,210810,1999,
57782376,210820,1999,
14203660,210825,1999,
34058740,210830,1999,
14076921,210840,1999,
19796945,210845,1999,
77708562,210850,1999,
70624386,210860,1999,
21759514,210870,1999,
19197468,210880,1999,
26856675,210890,1999,
25412574,210900,1999,
8295641,210905,1999,
54125229,210910,1999,
6265755,210920,1999,
8149281,210923,1999,
17391979,210927,1999,
8539608,210930,1999,
8979115,210940,1999,
23729381,210945,1999,
41228561,210950,1999,
8436808,210955,1999,
39353148,210960,1999,
28632038,210970,1999,
6048224,210975,1999,
24802436,210980,1999,
110936919,210990,1999,
70607494,211000,1999,
26341350,211003,1999,
16315104,211010,1999,
17667698,211020,1999,
6653834,211023,1999,
7015821,211027,1999,
15937294,211030,1999,
13869653,211040,1999,
28195284,211050,1999,
19439240,211060,1999,
19522631,211065,1999,
32174917,211070,1999,
6524074,211080,1999,
14668815,211085,1999,
10616424,211090,1999,
16949619,211100,1999,
18620626,211102,1999,
16082747,211105,1999,
12822488,211107,1999,
26207125,211110,1999,
116812401,211120,1999,
7582603,211125,1999,
3987137498,211130,1999,
32761408,211140,1999,
40311360,211150,1999,
10216843,211153,1999,
8605179,211157,1999,
69178060,211160,1999,
6999435,211163,1999,
4434643,211167,1999,
13467523,211170,1999,
7060281,211172,1999,
7874730,211174,1999,
22073952,211176,1999,
15662707,211178,1999,
21061863,211180,1999,
11672727,211190,1999,
4812573,211195,1999,
57660127,211200,1999,
21997029,211210,1999,
175291381,211220,1999,
24315911,211223,1999,
4984162,211227,1999,
36064002,211230,1999,
38254487,211240,1999,
19612085,211245,1999,
30249393,211250,1999,
19848101,211260,1999,
31064679,211270,1999,
43969912,211280,1999,
12952573,211285,1999,
27562727,211290,1999,
36638455,211300,1999,
40595866,211400,1999,
4681237,220005,1999,
5163959,220010,1999,
18812402,220020,1999,
9229178,220025,1999,
5328917,220027,1999,
13606853,220030,1999,
45748601,220040,1999,
6481354,220045,1999,
19007363,220050,1999,
9770264,220060,1999,
6250220,220070,1999,
3471426,220080,1999,
6670495,220090,1999,
4249459,220100,1999,
6501015,220105,1999,
9040141,220110,1999,
23112622,220115,1999,
4674438,220117,1999,
43997339,220120,1999,
4399548,220130,1999,
6780818,220140,1999,
24426652,220150,1999,
3020869,220155,1999,
2357851,220157,1999,
10165853,220160,1999,
6929810,220170,1999,
8341949,220173,1999,
4053244,220177,1999,
5483750,220180,1999,
30608518,220190,1999,
10556388,220191,1999,
4041771,220192,1999,
4667197,220194,1999,
7779350,220196,1999,
2846555,220198,1999,
19288394,220200,1999,
8128649,220202,1999,
8644553,220205,1999,
2746453,220207,1999,
6479227,220208,1999,
8857544,220209,1999,
6710012,220210,1999,
4067813,220211,1999,
5732760,220213,1999,
4747530,220217,1999,
71974819,220220,1999,
4296427,220225,1999,
23780276,220230,1999,
8631665,220240,1999,
4229922,220245,1999,
7985317,220250,1999,
4965275,220253,1999,
3012498,220255,1999,
22407293,220260,1999,
4070439,220265,1999,
25285386,220270,1999,
3921628,220271,1999,
5564034,220272,1999,
3386233,220273,1999,
5080527,220275,1999,
7241413,220277,1999,
6076343,220280,1999,
4081216,220285,1999,
30310101,220290,1999,
7311988,220300,1999,
11227052,220310,1999,
10688520,220320,1999,
5530919,220323,1999,
3070425,220325,1999,
3845330,220327,1999,
12068637,220330,1999,
6016113,220335,1999,
8819125,220340,1999,
4585525,220342,1999,
7317903,220345,1999,
18283847,220350,1999,
5175743,220360,1999,
40898229,220370,1999,
3980055,220375,1999,
4618787,220380,1999,
2415139,220385,1999,
130752651,220390,1999,
5189952,220400,1999,
4941160,220410,1999,
2404109,220415,1999,
8540147,220420,1999,
14229989,220430,1999,
4886212,220435,1999,
12920413,220440,1999,
44784782,220450,1999,
3269894,220455,1999,
3650163,220460,1999,
8828570,220465,1999,
16105645,220470,1999,
9182273,220480,1999,
6849925,220490,1999,
11544112,220500,1999,
12872175,220510,1999,
6735372,220515,1999,
15322385,220520,1999,
4160453,220525,1999,
4878114,220527,1999,
6478918,220530,1999,
3564841,220535,1999,
11745928,220540,1999,
3463374,220545,1999,
33304370,220550,1999,
4851617,220551,1999,
4269160,220552,1999,
4283906,220553,1999,
2020489,220554,1999,
6411442,220555,1999,
5246528,220556,1999,
4511868,220557,1999,
4585505,220558,1999,
4979428,220559,1999,
6297052,220560,1999,
33129745,220570,1999,
27188289,220580,1999,
5412266,220585,1999,
5803174,220590,1999,
5913535,220595,1999,
4696251,220600,1999,
5191896,220605,1999,
8467148,220610,1999,
24960418,220620,1999,
3164700,220630,1999,
5857546,220635,1999,
10997437,220640,1999,
8261767,220650,1999,
9963310,220660,1999,
4797568,220665,1999,
5587677,220667,1999,
6187694,220669,1999,
9047237,220670,1999,
4411649,220675,1999,
6526018,220680,1999,
6595040,220690,1999,
3800328,220695,1999,
44910558,220700,1999,
2603075,220710,1999,
7039732,220720,1999,
4506820,220730,1999,
3491696,220735,1999,
7099801,220740,1999,
14584160,220750,1999,
5390032,220755,1999,
11452632,220760,1999,
290821052,220770,1999,
4174214,220775,1999,
6306733,220777,1999,
22311106,220780,1999,
3850134,220785,1999,
33605788,220790,1999,
3464860,220793,1999,
4349984,220795,1999,
143284157,220800,1999,
11458690,220810,1999,
19127215,220820,1999,
30086101,220830,1999,
83673890,220840,1999,
9665423,220850,1999,
2751116,220855,1999,
3121266,220860,1999,
9530070,220865,1999,
8049142,220870,1999,
16072702,220880,1999,
5667635,220885,1999,
4415663,220887,1999,
9709387,220890,1999,
6194248,220900,1999,
7233717,220910,1999,
5342275,220915,1999,
9099143,220920,1999,
4865426,220930,1999,
3530112,220935,1999,
5192277,220937,1999,
9475888,220940,1999,
1421536,220945,1999,
3734508,220950,1999,
3802632,220955,1999,
4304541,220960,1999,
3597905,220965,1999,
6485590,220970,1999,
3090019,220975,1999,
4250730,220980,1999,
4454801,220985,1999,
6117491,220987,1999,
7388325,220990,1999,
4301091,220995,1999,
3779024,220997,1999,
23895018,221000,1999,
6259188,221005,1999,
4957903,221010,1999,
6849704,221020,1999,
6898708,221030,1999,
3916171,221035,1999,
2463496,221037,1999,
1695611,221038,1999,
3818356,221039,1999,
21076461,221040,1999,
13686928,221050,1999,
39062685,221060,1999,
4686603,221062,1999,
4571449,221063,1999,
8034251,221065,1999,
14834232,221070,1999,
14451866,221080,1999,
4238160,221090,1999,
6200061,221093,1999,
2658055,221095,1999,
1975885,221097,1999,
2607151685,221100,1999,
54446555,221110,1999,
36253909,221120,1999,
28245571,221130,1999,
3931323,221135,1999,
4518389,221140,1999,
3308944,221150,1999,
4825596,221160,1999,
4151686,221170,1999,
10025008,230010,1999,
26418007,230015,1999,
70664144,230020,1999,
62878140,230030,1999,
16736541,230040,1999,
8528836,230050,1999,
6377892,230060,1999,
33935660,230070,1999,
51390612,230075,1999,
6612069,230080,1999,
13700745,230090,1999,
174824020,230100,1999,
155056395,230110,1999,
31551246,230120,1999,
14933619,230125,1999,
23783206,230130,1999,
17888634,230140,1999,
10929946,230150,1999,
24542911,230160,1999,
31043155,230170,1999,
8752992,230180,1999,
23385672,230185,1999,
103641193,230190,1999,
29811016,230195,1999,
26115664,230200,1999,
15284626,230205,1999,
43935122,230210,1999,
56841772,230220,1999,
37911149,230230,1999,
64187039,230240,1999,
72433854,230250,1999,
83978255,230260,1999,
34176675,230270,1999,
135601774,230280,1999,
18610878,230290,1999,
26159716,230300,1999,
20861870,230310,1999,
25482500,230320,1999,
18579772,230330,1999,
17931725,230340,1999,
127482473,230350,1999,
13282887,230360,1999,
12816962,230365,1999,
541300367,230370,1999,
33594862,230380,1999,
12895695,230390,1999,
14151049,230393,1999,
27486636,230395,1999,
20338923,230400,1999,
119441901,230410,1999,
246789532,230420,1999,
19101152,230423,1999,
28162049,230425,1999,
10744275,230426,1999,
8143810,230427,1999,
270109326,230428,1999,
21878233,230430,1999,
21966993,230435,1999,
10390203719,230440,1999,
32763646,230445,1999,
15144094,230450,1999,
7261421,230460,1999,
14233516,230465,1999,
44782789,230470,1999,
5965012,230480,1999,
10075988,230490,1999,
20389754,230495,1999,
46719103,230500,1999,
12442194,230510,1999,
24224305,230520,1999,
204933207,230523,1999,
15790791,230526,1999,
42686462,230530,1999,
11736913,230533,1999,
41238168,230535,1999,
76036803,230540,1999,
201866106,230550,1999,
34196150,230560,1999,
13187500,230565,1999,
15510713,230570,1999,
53310976,230580,1999,
39993922,230590,1999,
18653845,230600,1999,
23198596,230610,1999,
11654858,230620,1999,
37734602,230625,1999,
70786826,230630,1999,
162289871,230640,1999,
18926979,230650,1999,
53401658,230655,1999,
22172955,230660,1999,
31902889,230670,1999,
16167882,230680,1999,
67619163,230690,1999,
56315013,230700,1999,
26663298,230710,1999,
10318879,230720,1999,
14478171,230725,1999,
421152550,230730,1999,
25268344,230740,1999,
37924861,230750,1999,
117058253,230760,1999,
18799956,230763,1999,
1200381433,230765,1999,
184731316,230770,1999,
28773002,230780,1999,
8540505,230790,1999,
31671627,230800,1999,
55049001,230810,1999,
12797683,230820,1999,
39018963,230830,1999,
17398558,230835,1999,
12738154,230837,1999,
38638272,230840,1999,
50737495,230850,1999,
18566711,230860,1999,
123666279,230870,1999,
8549221,230880,1999,
21138715,230890,1999,
13426636,230900,1999,
10966692,230910,1999,
16736091,230920,1999,
48017075,230930,1999,
32472434,230940,1999,
26168156,230945,1999,
35406153,230950,1999,
234132426,230960,1999,
90995809,230970,1999,
17036865,230980,1999,
5698053,230990,1999,
10121521,231000,1999,
12016870,231010,1999,
60342293,231020,1999,
41463851,231025,1999,
37510744,231030,1999,
13512676,231040,1999,
39904579,231050,1999,
9985622,231060,1999,
38477272,231070,1999,
17324226,231080,1999,
21165050,231085,1999,
15679300,231090,1999,
13964954,231095,1999,
12347084,231100,1999,
18470027,231110,1999,
10487540,231120,1999,
8673399,231123,1999,
20308358,231126,1999,
126397757,231130,1999,
24006280,231135,1999,
99488409,231140,1999,
22791542,231150,1999,
47704294,231160,1999,
23987942,231170,1999,
116528865,231180,1999,
18497115,231190,1999,
16596583,231195,1999,
34344034,231200,1999,
22131299,231210,1999,
68930543,231220,1999,
51635837,231230,1999,
66162158,231240,1999,
14879341,231250,1999,
14016663,231260,1999,
34989853,231270,1999,
6444353,231280,1999,
696185457,231290,1999,
29865707,231300,1999,
45566390,231310,1999,
30470256,231320,1999,
8244291,231325,1999,
74045264,231330,1999,
12667355,231335,1999,
100572584,231340,1999,
73178117,231350,1999,
13317460,231355,1999,
42697923,231360,1999,
8938564,231370,1999,
18458540,231375,1999,
22390413,231380,1999,
11112134,231390,1999,
18814142,231395,1999,
43878219,231400,1999,
46143299,231410,1999,
20253814,240010,1999,
105862919,240020,1999,
13232186,240030,1999,
4318943,240040,1999,
19916852,240050,1999,
6847347,240060,1999,
60429876,240070,1999,
21634981,240080,1999,
8666220,240090,1999,
77598700,240100,1999,
125322046,240110,1999,
99165914,240120,1999,
14683569,240130,1999,
18101983,240140,1999,
43660590,240145,1999,
6077701,240150,1999,
7398159,240160,1999,
3879656,240165,1999,
15090408,240170,1999,
16060719,240180,1999,
9500621,240185,1999,
5409790,240190,1999,
144798185,240200,1999,
12587815,240210,1999,
43394602,240220,1999,
38057587,240230,1999,
12594031,240240,1999,
38320111,240250,1999,
96770687,240260,1999,
14742038,240270,1999,
7325827,240280,1999,
6777375,240290,1999,
15287723,240300,1999,
96039974,240310,1999,
7856040,240320,1999,
404634860,240325,1999,
6961604,240330,1999,
8509595,240340,1999,
11584990,240350,1999,
39618647,240360,1999,
21886042,240370,1999,
3944980,240375,1999,
13306834,240380,1999,
4655456,240390,1999,
7113668,240400,1999,
9764412,240410,1999,
29396145,240420,1999,
31189969,240430,1999,
29979507,240440,1999,
79179433,240450,1999,
15016633,240460,1999,
17833167,240470,1999,
4602735,240480,1999,
8433625,240485,1999,
9967154,240490,1999,
11198521,240500,1999,
11984597,240510,1999,
9216019,240520,1999,
10270515,240530,1999,
7870794,240540,1999,
4244411,240550,1999,
18361968,240560,1999,
24921496,240570,1999,
50798400,240580,1999,
3448616,240590,1999,
8494356,240600,1999,
28487954,240610,1999,
8424074,240620,1999,
8809474,240630,1999,
4212907,240640,1999,
16439994,240650,1999,
10586470,240660,1999,
15827723,240670,1999,
6192758,240680,1999,
4489133,240690,1999,
12927062,240700,1999,
149926084,240710,1999,
112188979,240720,1999,
4348889,240725,1999,
11462562,240730,1999,
11908797,240740,1999,
12657454,240750,1999,
6031938,240760,1999,
14628659,240770,1999,
23577028,240780,1999,
4227793,240790,1999,
718353253,240800,1999,
3510528378,240810,1999,
34530164,240820,1999,
49915070,240830,1999,
6551594,240840,1999,
8913595,240850,1999,
5227577,240860,1999,
6153492,240870,1999,
5456623,240880,1999,
31819429,240890,1999,
13262581,240895,1999,
13753011,240910,1999,
4222884,240920,1999,
18312064,240930,1999,
5368497,240933,1999,
53379973,240940,1999,
5705505,240950,1999,
3869109,240960,1999,
12241011,240970,1999,
20077046,240980,1999,
33792295,240990,1999,
4083507,241000,1999,
16265585,241010,1999,
10120874,241020,1999,
17605059,241025,1999,
10148685,241030,1999,
11705013,241040,1999,
6229064,241050,1999,
4665177,241060,1999,
4031570,241070,1999,
6379645,241080,1999,
8021725,241090,1999,
8501688,241100,1999,
8762540,241105,1999,
5216886,241110,1999,
50132486,241120,1999,
19348134,241140,1999,
4272171,241142,1999,
36259282,241150,1999,
6003972,241160,1999,
4573087,241170,1999,
8449216,241180,1999,
5035085,241190,1999,
185690662,241200,1999,
9892617,241210,1999,
58360224,241220,1999,
16810619,241230,1999,
8069364,241240,1999,
31409895,241250,1999,
11509446,241255,1999,
22057710,241260,1999,
9214387,241270,1999,
13058072,241280,1999,
15053128,241290,1999,
8151521,241300,1999,
7347929,241310,1999,
5405174,241320,1999,
6779612,241330,1999,
13684362,241335,1999,
11566022,241340,1999,
9332269,241350,1999,
5678749,241355,1999,
14191476,241360,1999,
6649891,241370,1999,
3792159,241380,1999,
18687164,241390,1999,
17152758,241400,1999,
11189255,241410,1999,
6762831,241415,1999,
10622329,241420,1999,
3839147,241430,1999,
46180920,241440,1999,
5183522,241445,1999,
19093833,241450,1999,
26058849,241460,1999,
11473224,241470,1999,
4239636,241475,1999,
15248320,241480,1999,
2667107,241490,1999,
4409095,241500,1999,
9227548,250010,1999,
8590412,250020,1999,
46224065,250030,1999,
29580123,250040,1999,
17230714,250050,1999,
6475304,250053,1999,
3272131,250057,1999,
45431468,250060,1999,
25070109,250070,1999,
4634540,250073,1999,
8260908,250077,1999,
35673695,250080,1999,
14492121,250090,1999,
26664594,250100,1999,
40421183,250110,1999,
2417900,250115,1999,
8526666,250120,1999,
21343011,250130,1999,
3363853,250135,1999,
9863253,250140,1999,
33288580,250150,1999,
4065251,250153,1999,
11740432,250157,1999,
18035106,250160,1999,
8284835,250170,1999,
233780138,250180,1999,
26669431,250190,1999,
7890810,250200,1999,
3042725,250205,1999,
7021980,250210,1999,
12147329,250215,1999,
3080159,250220,1999,
6506539,250230,1999,
12809151,250240,1999,
